"","x"
"1495",3.58433333333333
"1496",0.0299999999999984
"1497",3.97916666666667
"1498",3.71566666666667
"1499",2.74183333333333
"1500",3.58516666666667
"1501",0.00999999999999987
"1502",1.04
"1503",7.13216666666667
"1504",3.67066666666667
"1505",7.36
"1506",5.801
"1507",0.167999999999999
"1508",1.21
"1509",2.6835
"1510",0.3245
"1511",6.72
"1512",4.25883333333333
"1513",5.80333333333333
"1514",8.4955
"1515",3.25983333333333
"1516",3.39366666666667
"1517",1.66066666666667
"1518",6.82166666666667
"1519",5.37233333333333
"1520",8.92083333333333
"1521",4.9135
"1522",7.03333333333333
"1523",8.33333333333333
"1524",1.42
"1525",0.999999999999998
"1526",4.977
"1527",7.3185
"1528",3.09
"1529",2.4445
"1530",4.98
"1531",3.98833333333333
"1532",1.1
"1533",6.86616666666667
"1534",4.12316666666667
"1535",-7.90478793533111e-16
"1536",6.144
"1537",0.833999999999999
"1538",6.09233333333333
"1539",0.0999999999999993
"1540",-4.2632564145606e-16
"1541",6.61466666666667
"1542",1.135
"1543",3.154
"1544",4.7265
"1545",5.041
"1546",7.07916666666667
"1547",8.88
"1548",6.94
"1549",7.57883333333333
"1550",4.1325
"1551",5.94333333333333
"1552",2.41733333333333
"1553",1.14
"1554",8.67333333333333
"1555",3.40916666666667
"1556",6.489
"1557",5.05933333333333
"1558",7.92
"1559",5.03733333333333
"1560",0.758333333333333
"1561",5.3315
"1562",7.07983333333333
"1563",6.72616666666667
"1564",6.503
"1565",5.141
"1566",0.6005
"1567",3.82083333333333
"1568",7.76783333333333
"1569",8.56666666666667
"1570",5.77666666666667
"1571",4.07966666666667
"1572",0.229999999999999
"1573",7.895
"1574",6.874
"1575",4.96666666666667
"1576",2.08016666666667
"1577",5.81166666666667
"1578",1.07
"1579",6.55316666666667
"1580",2
"1581",3.789
"1582",7.066
"1583",7.1265
"1584",1.02333333333333
"1585",4.24016666666667
"1586",5.8495
"1587",4.31266666666667
"1588",3.98
"1589",2.75333333333333
"1590",2.91016666666667
"1591",3.08
"1592",5.94
"1593",4.26433333333333
"1594",5.72416666666667
"1595",2.07783333333333
"1596",8.99
"1597",1.58
"1598",4.19033333333333
"1599",2.03
"1600",5.17333333333333
"1601",7.664
"1602",6.8
"1603",6.88
"1604",5.2165
"1605",2.07533333333333
"1606",0.159999999999999
"1607",2.77
"1608",2.17183333333333
"1609",6.375
"1610",1.01533333333333
"1611",5.01433333333333
"1612",4.49583333333333
"1613",3.1
"1614",3.165
"1615",1.0975
"1616",8.66083333333333
"1617",3.1325
"1618",2.372
"1619",1.02
"1620",1.01
"1621",4.05666666666667
"1622",5.8885
"1623",1.66383333333333
"1624",6.34483333333333
"1625",4.19
"1626",4.555
"1627",8.80866666666667
"1628",5.54416666666667
"1629",5.9025
"1630",6.4615
"1631",4.58083333333333
"1632",8.96
"1633",5.92
"1634",5.97
"1635",1.08
"1636",0.172
"1637",6.91
"1638",7.50333333333333
"1639",8.01
"1640",5.93166666666667
"1641",2.91
"1642",6.97
"1643",6.99
"1644",6.1615
"1645",1.07
"1646",4.0535
"1647",6
"1648",1.04
"1649",0.0833333333333332
"1650",-7.72715225139109e-16
"1651",3.61533333333333
"1652",6.94
"1653",6.97666666666667
"1654",6.0975
"1655",7.25
"1656",8.91
"1657",7.4875
"1658",2.1
"1659",4.12
"1660",6.53266666666667
"1661",1.24
"1662",3.07666666666667
"1663",5.87466666666667
"1664",1.41166666666667
"1665",4.288
"1666",3.92983333333333
"1667",6
"1668",5.87166666666667
"1669",5.07516666666667
"1670",6.35616666666667
"1671",7.90033333333333
"1672",4.51966666666667
"1673",4.34966666666667
"1674",4.838
"1675",7.6905
"1676",7.54033333333333
"1677",2.6525
"1678",0.0799999999999996
"1679",1.066
"1680",4.6485
"1681",3.21666666666667
"1682",4.968
"1683",5.845
"1684",4.09166666666667
"1685",3.98533333333333
"1686",5.73616666666667
"1687",5.22666666666667
"1688",3.20333333333333
"1689",3.17333333333333
"1690",7
"1691",3.8015
"1692",5.01833333333333
"1693",5.79616666666667
"1694",4.90033333333333
"1695",1.02
"1696",6.86
"1697",4
"1698",3.52883333333333
"1699",8.7845
"1700",1.7855
"1701",2.03
"1702",6.0795
"1703",1.359
"1704",8.40716666666667
"1705",4.47883333333333
"1706",3.09233333333333
"1707",1.50066666666667
"1708",6.4415
"1709",0.205
"1710",6.94
"1711",6.92
"1712",1.11
"1713",4.94833333333333
"1714",5.34683333333333
"1715",4.06933333333333
"1716",8.95
"1717",6.88
"1718",-1.21680443498917e-15
"1719",3.16983333333333
"1720",1.37283333333333
"1721",3.7725
"1722",3
"1723",4.785
"1724",2.40783333333333
"1725",4.07
"1726",3.86483333333333
"1727",1.02
"1728",5.868
"1729",5.851
"1730",8.91333333333333
"1731",3.16683333333333
"1732",4.0135
"1733",1.83133333333333
"1734",8.36216666666667
"1735",3.93566666666667
"1736",0.203333333333333
"1737",3.381
"1738",5.041
"1739",1.184
"1740",-9.85878045867139e-16
"1741",1.47666666666667
"1742",5.09
"1743",2.9525
"1744",8.8925
"1745",4.9865
"1746",7.981
"1747",0.999999999999997
"1748",0.201999999999999
"1749",0.335
"1750",5.18566666666667
"1751",6.734
"1752",1.39
"1753",5.727
"1754",7.8625
"1755",3.05
"1756",6.79
"1757",-1.26121335597418e-15
"1758",3.334
"1759",7.26616666666667
"1760",2.82816666666667
"1761",7.60016666666667
"1762",5.863
"1763",6.82
"1764",8.94
"1765",1.59366666666667
"1766",7.312
"1767",4.47833333333333
"1768",5.126
"1769",4.01033333333333
"1770",0.999999999999998
"1771",5.11916666666667
"1772",2.035
"1773",2.23366666666667
"1774",4.81816666666667
"1775",3.55566666666667
"1776",7.11116666666667
"1777",7.62
"1778",1.962
"1779",6.75666666666667
"1780",4.03
"1781",4.9865
"1782",5.34083333333333
"1783",6.825
"1784",0.5145
"1785",5.97
"1786",6.02
"1787",2.336
"1788",2.83866666666667
"1789",2.22966666666667
"1790",2.08333333333333
"1791",8.48916666666667
"1792",1.23
"1793",8.844
"1794",5.90666666666667
"1795",8.91
"1796",2.41733333333333
"1797",3.30633333333333
"1798",5.38866666666667
"1799",0.0958333333333325
"1800",5.0375
"1801",-8.26005930321117e-16
"1802",0.0849999999999991
"1803",0.109999999999999
"1804",0.0799999999999993
"1805",3.363
"1806",3.73416666666667
"1807",4.2385
"1808",3
"1809",5.63783333333333
"1810",6.92
"1811",7.4425
"1812",5.725
"1813",0.3025
"1814",5.052
"1815",1.075
"1816",7.497
"1817",4.9515
"1818",5.93
"1819",3.32566666666667
"1820",2.0925
"1821",6.89
"1822",4.9065
"1823",1.236
"1824",3.27
"1825",8.925
"1826",8.74416666666667
"1827",3.096
"1828",0.659833333333333
"1829",4.97333333333333
"1830",5.172
"1831",8.68833333333333
"1832",5.50633333333333
"1833",7.609
"1834",4.31866666666667
"1835",0.999999999999997
"1836",0.0799999999999996
"1837",0.428166666666667
"1838",8.579
"1839",0.459166666666666
"1840",5.91
"1841",6.22133333333333
"1842",2
"1843",4.496
"1844",3.053
"1845",0.104999999999999
"1846",2.0245
"1847",6.87
"1848",1.1
"1849",4.88166666666667
"1850",6.66066666666667
"1851",5.44516666666667
"1852",7.3945
"1853",7.461
"1854",4.03066666666667
"1855",6.82
"1856",4
"1857",3.2185
"1858",5.728
"1859",5.09533333333333
"1860",6.86666666666667
"1861",3.04
"1862",1.688
"1863",5.27566666666667
"1864",7
"1865",1.215
"1866",3.0425
"1867",1.146
"1868",6.3075
"1869",6.51583333333333
"1870",1.07
"1871",5.77866666666667
"1872",2.0675
"1873",2.045
"1874",5.75466666666667
"1875",7.74566666666667
"1876",0.365
"1877",2
"1878",4.45416666666667
"1879",2.3875
"1880",6.84
"1881",4.21
"1882",4.04
"1883",6.98533333333333
"1884",4.2395
"1885",0.475333333333333
"1886",4.35666666666667
"1887",4.91316666666667
"1888",1.49
"1889",5.805
"1890",6.05966666666667
"1891",8.0585
"1892",7.04083333333333
"1893",5.65766666666667
"1894",4.945
"1895",0.233333333333333
"1896",5.35433333333333
"1897",1.41633333333333
"1898",3.44616666666667
"1899",7.55583333333333
"1900",4.06
"1901",1.19
"1902",0.0799999999999992
"1903",0.337499999999999
"1904",3.89383333333333
"1905",6.9825
"1906",8.54833333333333
"1907",6.06866666666667
"1908",5.07333333333333
"1909",8.54333333333333
"1910",6.29816666666667
"1911",0.999999999999997
"1912",4.787
"1913",1.288
"1914",8.052
"1915",1.13
"1916",6.84
"1917",7.07316666666667
"1918",0.308499999999999
"1919",6.1415
"1920",8.03
"1921",0.594
"1922",5.8975
"1923",6.00333333333333
"1924",2.1475
"1925",4.03666666666667
"1926",2.36983333333333
"1927",1.058
"1928",6.89466666666667
"1929",4.14933333333333
"1930",4.02
"1931",6.17266666666667
"1932",7.54533333333333
"1933",5.94933333333333
"1934",5.01583333333333
"1935",5.64566666666667
"1936",2.96116666666667
"1937",4.106
"1938",4.99866666666667
"1939",8.8975
"1940",3
"1941",8.57
"1942",6.93
"1943",0.315
"1944",6.90333333333333
"1945",5.68066666666667
"1946",5.37916666666667
"1947",7.38333333333333
"1948",4.62633333333333
"1949",5.667
"1950",0.311
"1951",6.9
"1952",4.37783333333333
"1953",5.88983333333333
"1954",4.7085
"1955",6.36
"1956",6.875
"1957",5.95833333333333
"1958",4.19833333333333
"1959",5.091
"1960",4.00183333333333
"1961",4.98833333333333
"1962",3.075
"1963",5.59733333333333
"1964",7.3445
"1965",3.682
"1966",5.83366666666667
"1967",1.09
"1968",8.4
"1969",5.9465
"1970",-1.09245945623115e-15
"1971",7.0105
"1972",4.078
"1973",5.842
"1974",4.9935
"1975",7.583
"1976",4.07
"1977",0.432333333333333
"1978",8.8
"1979",3.21
"1980",0.22
"1981",8.76
"1982",4.20333333333333
"1983",5.1985
"1984",4.08
"1985",0.0699999999999993
"1986",2.08383333333333
"1987",0.0899999999999995
"1988",0.999999999999997
"1989",6.6685
"1990",4.95
"1991",9
"1992",7.4035
"1993",6.904
"1994",7.21466666666667
"1995",5.53
"1996",2.2125
"1997",0.21
"1998",4.059
"1999",3.62433333333333
"2000",7
"2001",6.7155
"2002",5.597
"2003",1.1375
"2004",5.67216666666667
"2005",6.626
"2006",2.2165
"2007",5.91433333333333
"2008",6.31133333333333
"2009",6.82666666666667
"2010",1.114
"2011",1.53466666666667
"2012",4.21
"2013",1.18
"2014",5.91
"2015",5.0005
"2016",7.124
"2017",0.610833333333333
"2018",5.32566666666667
"2019",4.97266666666667
"2020",6.29666666666667
"2021",1.351
"2022",8.65466666666667
"2023",4.32566666666667
"2024",5.955
"2025",2.15166666666667
"2026",5.7555
"2027",6.38233333333333
"2028",3.1065
"2029",2.0475
"2030",7.76216666666667
"2031",5.98
"2032",5.04466666666667
"2033",2.128
"2034",5.105
"2035",6.255
"2036",5.0965
"2037",5.85966666666667
"2038",6.16516666666667
"2039",2.31
"2040",3.37283333333333
"2041",6.7775
"2042",5.63016666666667
"2043",3.24766666666667
"2044",3.9505
"2045",8.4165
"2046",2.24916666666667
"2047",7.79866666666667
"2048",0.12
"2049",2.12333333333333
"2050",4.14
"2051",0.115999999999999
"2052",7.80233333333333
"2053",3.98
"2054",4.92833333333333
"2055",7.64183333333333
"2056",6.5425
"2057",8.75066666666667
"2058",2.97
"2059",2.99
"2060",5.18733333333333
"2061",7.97016666666667
"2062",-4.88498130835069e-16
"2063",6.942
"2064",0.446
"2065",4.84416666666667
"2066",6.08066666666667
"2067",2.14466666666667
"2068",8.97
"2069",0.999999999999999
"2070",8.69
"2071",8.88666666666667
"2072",4.02
"2073",5.49866666666667
"2074",4.12166666666667
"2075",5.8925
"2076",6.5125
"2077",8.91
"2078",0.839
"2079",0.847833333333333
"2080",5.9175
"2081",2.351
"2082",1.022
"2083",5.973
"2084",7.428
"2085",2.01666666666667
"2086",3.70866666666667
"2087",3.04966666666667
"2088",4.15733333333333
"2089",4.882
"2090",4.944
"2091",6.791
"2092",3.288
"2093",3.09
"2094",4.74383333333333
"2095",7.25266666666667
"2096",5.82333333333333
"2097",2.20666666666667
"2098",3.08
"2099",4.22
"2100",4.136
"2101",7.1
"2102",6.079
"2103",7.6225
"2104",2.22616666666667
"2105",5.87066666666667
"2106",5.728
"2107",5.7965
"2108",5.218
"2109",7.48833333333333
"2110",0.9505
"2111",5.39416666666667
"2112",7.2015
"2113",4.41583333333333
"2114",2.313
"2115",2.14
"2116",4.2675
"2117",0.0299999999999994
"2118",5.9005
"2119",2.04
"2120",1.08
"2121",5.39866666666667
"2122",2.31416666666667
"2123",5.5335
"2124",7
"2125",4.946
"2126",3.1645
"2127",3.6905
"2128",0.0699999999999993
"2129",6.015
"2130",7.09066666666667
"2131",2.11
"2132",5.38533333333333
"2133",4
"2134",4.897
"2135",6.34233333333333
"2136",5.694
"2137",7.9425
"2138",0.999999999999999
"2139",4.13133333333333
"2140",5.30283333333333
"2141",5.7875
"2142",1.02
"2143",5.055
"2144",2.22
"2145",3.91233333333333
"2146",3.11016666666667
"2147",0.135
"2148",0.999999999999999
"2149",1.024
"2150",4.00733333333333
"2151",6.57233333333333
"2152",0.14
"2153",3.03466666666667
"2154",5.55666666666667
"2155",5.23916666666667
"2156",0.398166666666666
"2157",4.956
"2158",2.2975
"2159",0.0499999999999997
"2160",7.734
"2161",8.75833333333333
"2162",1.23216666666667
"2163",5.0675
"2164",6.79
"2165",3.08
"2166",3.314
"2167",5.89966666666667
"2168",1.44066666666667
"2169",5.74
"2170",4.48316666666667
"2171",8.629
"2172",4.742
"2173",2.0795
"2174",0.63
"2175",6.299
"2176",4.80883333333333
"2177",0.0499999999999994
"2178",2.76133333333333
"2179",6.95666666666667
"2180",4.046
"2181",4.03
"2182",5.84
"2183",0.216666666666667
"2184",4.35766666666667
"2185",5.744
"2186",6.37766666666667
"2187",8.885
"2188",0.999999999999997
"2189",6.97
"2190",4.66783333333333
"2191",7.17
"2192",6.80383333333333
"2193",4.05866666666667
"2194",6.96
"2195",4.9485
"2196",7.575
"2197",4.9975
"2198",7.902
"2199",4.925
"2200",4.974
"2201",1.03
"2202",8.65
"2203",3.6325
"2204",4.8815
"2205",4.15
"2206",0.16
"2207",2.01
"2208",5.68583333333333
"2209",5.30483333333333
"2210",6.829
"2211",-1.21680443498917e-15
"2212",5.28466666666667
"2213",2.87083333333333
"2214",0.999999999999999
"2215",2.06933333333333
"2216",6
"2217",6.96
"2218",3.4125
"2219",7.17483333333333
"2220",5.97616666666667
"2221",0.999999999999999
"2222",4.99
"2223",5.00166666666667
"2224",4.63633333333333
"2225",0.00916666666666619
"2226",1.01
"2227",3.96166666666667
"2228",3.24383333333333
"2229",1.03
"2230",1.05
"2231",4.03
"2232",2.165
"2233",2.04
"2234",1.088
"2235",1.35
"2236",7.01
"2237",9
"2238",4
"2239",7.38816666666667
"2240",0.0974999999999992
"2241",6.82766666666667
"2242",8.459
"2243",3.1215
"2244",7.62416666666667
"2245",8.628
"2246",4.21083333333333
"2247",5.81433333333333
"2248",2.974
"2249",2.988
"2250",3.58566666666667
"2251",8.83
"2252",3.34916666666667
"2253",3.054
"2254",5.90666666666667
"2255",8.88
"2256",0.999999999999999
"2257",3.919
"2258",5.903
"2259",-1.04805053524615e-15
"2260",5.6625
"2261",1.61516666666667
"2262",4.99933333333333
"2263",4.24533333333333
"2264",0.0799999999999998
"2265",0.999999999999999
"2266",7.293
"2267",0.39
"2268",4.67166666666667
"2269",2.005
"2270",0.882
"2271",1.08
"2272",4.9305
"2273",3.095
"2274",4.8565
"2275",7.64
"2276",6.06433333333333
"2277",6
"2278",6.22116666666667
"2279",6.51783333333333
"2280",6.73333333333333
"2281",8.93
"2282",1.13083333333333
"2283",4.18433333333333
"2284",2.065
"2285",5.87266666666667
"2286",0.239166666666666
"2287",5.0185
"2288",4.63816666666667
"2289",8.0295
"2290",5.808
"2291",4.96833333333333
"2292",4.095
"2293",2.33
"2294",1.054
"2295",4.44916666666667
"2296",3.51
"2297",5.8
"2298",4.303
"2299",7.79
"2300",6.495
"2301",2.03
"2302",4.91
"2303",0.449999999999999
"2304",3.0425
"2305",4.35
"2306",5.55833333333333
"2307",2.96766666666667
"2308",3.21
"2309",0.999999999999999
"2310",5.5595
"2311",4.0175
"2312",4.96
"2313",8.78
"2314",7.015
"2315",0.451
"2316",0.999999999999998
"2317",2.92416666666667
"2318",4.32966666666667
"2319",3.02
"2320",2
"2321",5.83416666666667
"2322",3.98
"2323",2.184
"2324",4.9725
"2325",8.78833333333333
"2326",3.03
"2327",3.98
"2328",5.52683333333333
"2329",3.01
"2330",4.9915
"2331",6.899
"2332",2.235
"2333",7.026
"2334",8.895
"2335",7.9
"2336",6.9
"2337",4.407
"2338",6.43733333333333
"2339",8.87
"2340",8.45
"2341",4.0415
"2342",5.84616666666667
"2343",6.99
"2344",3.37166666666667
"2345",5.87
"2346",8.21016666666667
"2347",7.87183333333333
"2348",5.726
"2349",6.098
"2350",2.5915
"2351",8.81
"2352",5.23383333333333
"2353",8.61916666666667
"2354",7.1975
"2355",4.165
"2356",1.07
"2357",6.83866666666667
"2358",2.269
"2359",7.99
"2360",5.54166666666667
"2361",0.16
"2362",4.81433333333333
"2363",5.9625
"2364",7
"2365",2.27216666666667
"2366",7.323
"2367",-7.28306304154103e-16
"2368",5.934
"2369",0.114
"2370",6.063
"2371",3.39816666666667
"2372",2.0275
"2373",3.902
"2374",3.19616666666667
"2375",1.006
"2376",1.05
"2377",5.72533333333333
"2378",7.01
"2379",5.995
"2380",6.02333333333333
"2381",4.94
"2382",3.06
"2383",3.1515
"2384",5.89933333333333
"2385",3.754
"2386",4.07116666666667
"2387",4.8085
"2388",6.94
"2389",7.7075
"2390",7.569
"2391",6.06816666666667
"2392",0.303999999999999
"2393",0.323333333333333
"2394",5.815
"2395",6.679
"2396",1.01
"2397",6.0225
"2398",0.134999999999999
"2399",4.152
"2400",6.98683333333333
"2401",6.54666666666667
"2402",5.87716666666667
"2403",5.1175
"2404",0.999999999999996
"2405",6.91883333333333
"2406",1.294
"2407",0.999999999999997
"2408",4.09066666666667
"2409",5.185
"2410",5.94933333333333
"2411",8.9
"2412",0.47
"2413",1.26
"2414",8.12566666666667
"2415",1.59933333333333
"2416",8.7155
"2417",6.7425
"2418",3.96
"2419",2.048
"2420",3.33166666666667
"2421",5.0275
"2422",5.022
"2423",0.581666666666666
"2424",0.182
"2425",5.05
"2426",8.805
"2427",4.55533333333333
